date,gear,stratum,mesh ,length,trip.start,trip.end,soak.min,chinook,chum,sockeye ,sheefish,whitefish
6/17/2023,Drift,C,6.25,150,12:00,14:00,100,11,0,0,0,0
6/17/2023,Drift,C,6,150,9:00,14:20,300,20,1,2,2,0
6/17/2023,Drift,C,5.25,150,12:00,14:00,100,11,0,0,0,0
6/17/2023,Drift,C,6,150,9:00,14:20,300,20,1,2,1,0
6/17/2023,Drift,B,5,150,7:00,14:49,500,5,3,4,0,0
6/17/2023,Drift,C,5.5,150,9:00,15:00,240,9,1,7,0,0
6/17/2023,Drift,C,6,150,7:00,15:00,600,15,8,20,0,0
6/17/2023,Drift,C,6,150,6:30,15:30,540,10,5,3,0,0
6/17/2023,Drift,C,6,150,9:00,12:30,180,2,0,3,0,0
6/17/2023,Drift,C,6,150,7:30,12:37,300,18,0,6,0,0
6/17/2023,Drift,C,6,150,6:15,12:58,300,12,10,20,0,0
6/17/2023,Drift,C,5,100,7:15,13:02,35,3,0,4,0,0
6/17/2023,Drift,C,5.25,150,6:30,13:15,120,4,0,15,0,0
6/17/2023,Drift,C,5.5,70,6:00,13:48,150,15,0,26,2,1
6/17/2023,Drift,C,5.5,150,7:00,14:21,225,8,30,0,0,0
6/17/2023,Drift,B,6,120,6:50,14:50,360,9,6,3,0,0
6/17/2023,Drift,A,6,200,5:40,15:15,300,13,3,24,0,0
6/17/2023,Drift,C,6,150,14:00,15:38,40,10,1,3,0,0
6/17/2023,Drift,C,6,150,9:00,15:00,300,2,3,18,0,0
6/17/2023,Drift,C,6,150,8:00,14:00,200,19,5,0,0,0
6/17/2023,Drift,B,5.375,140,10:30,15:00,180,1,3,10,0,1
6/17/2023,Drift,C,5.75,150,10:30,15:50,240,15,5,10,0,0
6/17/2023,Drift,C,6,150,9:30,16:00,240,25,1,5,0,0
6/17/2023,Drift,C,6,150,11:40,14:50,100,4,2,0,0,0
6/17/2023,Drift,B,6,150,8:30,14:55,210,8,6,30,0,0
6/17/2023,Drift,A,6,300,7:00,16:00,420,30,0,10,0,0
6/17/2023,Drift,C,6,150,12:00,16:15,120,14,0,0,0,0
6/17/2023,Drift,B,6,150,8:00,16:15,150,24,4,0,0,0
6/17/2023,Drift,C,6,150,2:50,16:15,75,3,1,0,0,0
6/17/2023,Drift,C,6,150,7:00,16:37,240,30,0,3,0,0
6/17/2023,Drift,C,5.5,140,10:00,17:00,180,13,1,2,0,0
6/17/2023,Drift,C,5.75,150,13:30,17:09,135,0,1,0,0,0
6/17/2023,Drift,C,5,100,13:30,17:13,21,0,0,3,0,0
6/17/2023,Drift,C,6,150,7:30,16:00,450,20,4,14,0,0
6/17/2023,Drift,C,5.5,120,10:30,16:42,180,7,5,5,1,0
6/17/2023,Drift,C,6,150,7:00,16:49,450,17,0,7,1,1
6/17/2023,Drift,B,6,300,7:30,17:05,360,42,15,27,0,0
6/17/2023,Drift,B,6,150,9:30,17:00,360,7,8,8,0,0
6/17/2023,Drift,C,6,150,7:00,17:00,540,49,12,16,0,0
6/17/2023,Drift,C,5.75,150,13:00,17:22,135,3,2,0,0,0
6/17/2023,Drift,C,6,150,10:30,17:26,360,12,0,3,0,0
6/17/2023,Drift,C,6,150,15:00,17:40,15,1,0,0,0,0
6/17/2023,Drift,C,6,150,14:30,18:00,90,6,0,4,0,0
6/17/2023,Drift,C,5.625,150,7:00,16:13,300,10,3,1,0,0
6/17/2023,Drift,C,6,150,8:00,16:22,300,16,4,0,0,0
6/17/2023,Drift,A,6,300,8:00,16:28,210,60,20,20,0,0
6/17/2023,Drift,C,5.5,150,7:00,16:39,550,14,0,10,0,0
6/17/2023,Drift,D1,6,60,10:00,16:47,180,6,4,0,0,0
6/17/2023,Drift,B,6,150,6:00,16:50,600,28,4,25,0,0
6/17/2023,Drift,C,5.5,75,8:30,16:50,360,7,1,2,0,0
6/17/2023,Drift,A,6,300,10:00,16:55,90,21,3,0,0,0
6/17/2023,Set,C,6,40,9:00,16:45,525,8,0,0,0,0
6/17/2023,Drift,B,6,150,10:00,17:05,150,20,10,0,0,0
6/17/2023,Drift,C,5.75,45,6:30,17:09,160,9,0,1,0,0
6/17/2023,Drift,C,6,55,13:30,17:12,90,2,0,0,0,0
6/17/2023,Drift,C,6,60,14:00,17:15,90,0,0,0,0,0
6/17/2023,Drift,B,6,150,6:30,17:22,540,20,10,0,0,0
6/17/2023,Drift,C,6,150,7:00,17:24,450,19,5,1,0,0
6/17/2023,Drift,B,6,150,11:30,17:28,150,4,0,0,0,0
6/17/2023,Drift,C,6,150,13:00,17:35,160,2,1,0,0,0
6/17/2023,Drift,C,6,150,12:10,17:48,270,3,0,0,0,0
6/17/2023,Drift,C,6,150,7:00,17:51,240,11,0,0,0,0
6/17/2023,Drift,C,6,150,14:00,17:52,120,1,0,0,0,0
6/17/2023,Drift,C,5.5,60,13:00,18:32,120,1,0,0,0,0
6/17/2023,Drift,A,5.5,300,8:30,18:36,105,14,10,0,0,0
6/17/2023,Drift,C,5.5,60,9:00,18:27,300,4,1,1,0,0
6/17/2023,Drift,C,6,100,7:10,18:27,180,3,0,9,0,0
6/17/2023,Drift,C,5.5,150,17:30,18:46,50,1,0,1,0,0
6/17/2023,Drift,C,6,150,11:00,18:56,200,2,0,4,0,0
6/17/2023,Drift,C,6,150,8:30,19:00,300,9,2,3,0,0
6/17/2023,Drift,B,6,150,10:30,19:02,180,0,0,8,0,0
6/17/2023,Drift,C,6,150,7:00,18:00,400,17,7,9,0,0
6/17/2023,Drift,C,6,150,7:00,19:00,950,9,15,0,0,0
6/17/2023,Drift,C,6,150,13:00,19:00,315,11,0,6,0,0
6/17/2023,Drift,B,6,50,14:00,19:00,100,16,0,0,1,0
6/17/2023,Drift,C,5.75,140,17:00,19:00,120,1,0,1,0,0
6/17/2023,Drift,A,5.5,300,8:30,18:41,270,6,0,0,0,0
6/17/2023,Drift,B,5.875,100,6:45,18:44,450,33,5,34,0,0
6/17/2023,Set,C,6,60,15:00,18:50,230,1,0,0,0,0
6/17/2023,Set,C,6,60,13:00,18:45,345,4,0,0,0,0
6/17/2023,Drift,C,5.875,150,13:40,19:06,225,20,10,5,1,0
6/17/2023,Drift,C,6,150,15:00,18:30,225,21,0,1,0,0
6/17/2023,Drift,C,5.5,150,10:00,19:13,150,10,0,10,0,10
6/17/2023,Drift,C,5.875,120,17:00,19:28,80,1,1,2,0,0
6/17/2023,Drift,C,6,150,8:00,19:31,420,38,6,7,0,0
6/17/2023,Drift,A,6,270,6:40,19:35,360,17,5,4,0,0
6/17/2023,Set,C,4.5,50,10:00,18:00,480,4,1,9,0,0
6/17/2023,Drift,C,6,50,8:30,11:00,120,12,3,1,0,0
6/17/2023,Set,C,6,60,7:00,18:00,660,17,0,1,0,1
6/17/2023,Drift,B,6,150,8:00,14:00,150,18,9,18,0,0
6/17/2023,Drift,C,6,150,7:00,20:15,240,5,2,1,0,0
6/17/2023,Drift,C,6,150,13:00,17:20,150,3,0,3,0,0
6/17/2023,Drift,C,5.5,150,11:30,17:50,400,10,1,2,0,0
6/17/2023,Drift,C,5.375,150,9:30,18:00,225,6,2,22,0,0
6/17/2023,Drift,C,6,150,13:00,18:00,300,15,3,8,0,0
6/17/2023,Drift,B,5.875,150,7:45,18:16,350,8,14,18,0,0
