date,gear,stratum,mesh ,length,trip.start,trip.end,soak.min,chinook,chum,sockeye ,sheefish,whitefish
6/23/2023,Drift,C,6,150,12:00,16:10,150,0,0,4,0,0
6/23/2023,Drift,C,5.385,150,12:30,16:54,225,7,0,0,0,0
6/23/2023,Drift,B,6,150,10:00,17:50,120,10,36,0,0,1
6/23/2023,Drift,D1,6,150,7:00,16:03,300,12,9,9,0,0
6/23/2023,Drift,C,6,150,14:30,16:30,50,1,1,4,0,0
6/23/2023,Drift,C,5.5,120,13:45,17:39,120,2,2,14,0,0
6/23/2023,Drift,O,6,80,11:00,18:00,80,1,0,5,2,0
6/23/2023,Drift,B,6,150,11:00,16:53,100,0,6,6,0,0
6/23/2023,Drift,A,5.875,300,9:00,17:21,190,24,0,15,0,0
6/23/2023,Drift,C,6,150,12:00,17:34,360,0,0,1,0,0
6/23/2023,Drift,C,6,150,7:00,17:34,270,1,0,11,0,0
6/23/2023,Drift,B,6,150,10:00,18:00,90,12,15,5,0,0
6/23/2023,Drift,C,5.625,100,15:00,18:07,100,3,3,5,0,1
6/23/2023,Drift,C,6,50,15:00,18:07,100,4,3,4,0,0
6/23/2023,Drift,B,6,150,8:00,10:33,120,1,2,6,0,0
6/23/2023,Drift,C,6,150,7:00,7:30,30,9,2,7,0,0
6/23/2023,Drift,C,6,150,7:30,15:15,390,6,15,15,0,0
6/23/2023,Drift,C,6,150,8:30,15:24,125,8,5,8,0,0
6/23/2023,Drift,C,6,150,9:00,15:33,60,5,8,12,0,0
6/23/2023,Drift,C,5.75,75,13:30,17:16,90,7,2,8,0,0
6/23/2023,Drift,C,5.5,75,12:20,17:26,300,2,0,6,0,0
6/23/2023,Drift,C,5.5,150,15:00,17:38,90,0,0,3,0,0
6/23/2023,Drift,B,6,150,7:00,17:50,450,2,10,5,1,1
6/23/2023,Drift,C,6,60,14:30,18:00,60,3,1,7,0,0
6/23/2023,Drift,B,6,150,7:00,18:06,360,10,5,15,0,0
6/23/2023,Drift,C,5.25,100,10:00,18:10,340,2,8,16,0,0
6/23/2023,Drift,A,6,300,9:00,19:05,360,12,17,3,0,0
6/23/2023,Drift,A,5.875,300,11:00,19:06,300,15,4,2,0,0
6/23/2023,Drift,C,6,150,12:00,19:12,125,7,0,1,0,0
6/23/2023,Drift,C,5.25,60,17:00,19:16,120,1,0,0,0,0
6/23/2023,Drift,C,6,150,11:00,19:18,125,3,0,6,0,0
6/23/2023,Set,C,6,45,10:00,18:50,530,0,1,3,0,0
6/23/2023,Drift,C,6,150,7:30,16:48,450,11,0,12,0,0
6/23/2023,Drift,C,5.25,23,17:00,19:03,80,0,2,6,0,1
6/23/2023,Drift,C,6,150,17:00,19:09,90,2,0,1,0,0
6/23/2023,Drift,C,5.875,150,12:00,19:19,135,3,2,12,1,1
6/23/2023,Drift,C,6,150,5:45,19:53,630,3,0,9,0,0
6/23/2023,Drift,C,6,150,5:00,19:57,40,0,2,2,0,0
6/23/2023,Drift,A,5.375,300,5:30,20:42,480,15,60,35,0,0
6/23/2023,Drift,A,5.75,50,10:30,17:36,270,8,2,4,0,0
6/23/2023,Drift,C,6,150,7:30,17:40,150,4,4,9,0,0
6/23/2023,Drift,C,6.25,150,7:00,17:15,,6,2,25,0,0
6/23/2023,Drift,C,6,150,15:00,17:32,45,2,0,6,0,0
6/23/2023,Drift,C,5.625,150,17:15,19:03,90,1,1,3,0,0
6/23/2023,Drift,C,6,150,17:30,19:02,55,3,1,2,0,0
6/23/2023,Drift,B,5.875,150,14:00,19:02,120,6,11,4,0,0
6/23/2023,Set,C,5.75,30,13:00,19:15,300,1,0,9,0,0
6/23/2023,Drift,B,6,100,14:00,19:48,175,1,0,7,0,0
6/23/2023,Drift,A,6,65,11:00,19:55,140,20,3,15,0,0
6/23/2023,Drift,D2,6,150,11:45,20:10,100,5,2,4,0,0
6/23/2023,Drift,B,6,150,14:30,17:40,135,7,2,5,0,0
6/23/2023,Drift,C,6,150,16:00,17:38,140,2,3,1,0,0
6/23/2023,Drift,A,5.5,300,10:00,18:00,120,5,15,15,0,0
6/23/2023,Drift,C,5.75,150,14:00,18:30,60,1,3,7,0,0
6/23/2023,Drift,B,5.25,150,13:00,18:50,150,4,3,8,1,0
6/23/2023,Drift,B,6,150,7:00,19:00,520,2,5,10,0,0
6/23/2023,Drift,B,6,60,5:10,19:10,200,1,0,1,0,0
6/23/2023,Drift,B,6,150,17:45,19:10,90,1,0,1,0,0
6/23/2023,Drift,B,6,150,17:30,19:15,80,2,0,1,0,0
6/23/2023,Drift,C,6,100,17:00,19:00,100,13,0,2,0,0
6/23/2023,Drift,C,6,150,9:00,19:00,720,0,0,0,0,0
6/23/2023,Drift,A,6,150,12:00,19:00,250,20,4,30,0,0
6/23/2023,Drift,C,5,50,12:00,19:00,240,2,2,14,0,0
6/23/2023,Drift,C,6,150,7:30,19:00,200,9,11,1,1,0
6/23/2023,Drift,B,6,80,12:00,17:08,160,0,0,13,0,0
6/23/2023,Drift,C,6,150,7:00,19:00,280,10,8,12,1,0
6/23/2023,Drift,C,6,150,12:00,17:34,360,0,0,1,0,0
6/23/2023,Drift,C,6,150,7:00,17:34,270,1,0,11,0,0
6/23/2023,Drift,B,6,150,10:00,18:00,90,12,15,5,0,0
6/23/2023,Drift,C,5,100,15:00,18:07,100,3,3,5,0,0
6/23/2023,Drift,C,5.625,50,15:00,18:07,100,4,3,4,0,0
6/23/2023,Drift,C,6,150,13:00,18:28,180,8,0,4,0,0
6/23/2023,Drift,C,6,150,15:45,18:41,125,5,0,3,1,0
