date.start,date.end,gear,stratum,mesh,length,trip.start,trip.end,soak.min,chinook,chum,sockeye,sheefish,whitefish
6/24/2017,6/24/2017,Drift,C,4,50,11:00,14:00,45,0,0,1,0,0
6/24/2017,6/24/2017,Drift,C,6,80,12:00,14:00,30,7,1,3,0,0
6/24/2017,6/24/2017,Drift,B,6,150,12:00,14:15,40,3,40,1,0,0
6/24/2017,6/24/2017,Drift,C,6,150,12:00,14:30,120,0,2,0,0,0
6/24/2017,6/24/2017,Drift,C,5.5,150,12:00,15:00,60,2,35,5,0,0
6/24/2017,6/24/2017,Drift,B,6,150,12:00,15:00,120,4,40,4,0,0
6/24/2017,6/24/2017,Drift,C,6,150,12:00,15:15,45,3,50,70,0,0
6/24/2017,6/24/2017,Drift,A,6,150,11:15,15:30,60,0,0,2,0,0
6/24/2017,6/24/2017,Set,C,5,45,12:30,15:30,180,0,82,75,0,0
6/24/2017,6/24/2017,Drift,C,5.5,150,13:30,15:30,60,7,30,30,0,0
6/24/2017,6/24/2017,Drift,C,4,150,12:30,15:45,120,1,5,6,0,0
6/24/2017,6/24/2017,Drift,B,5.25,150,12:30,15:45,140,1,17,17,4,0
6/24/2017,6/24/2017,Drift,C,6,150,12:00,16:00,30,4,15,3,6,0
6/24/2017,6/24/2017,Drift,C,6,150,14:00,16:20,60,3,15,15,0,0
6/24/2017,6/24/2017,Drift,C,6,150,11:15,16:30,150,7,15,33,0,0
6/24/2017,6/24/2017,Drift,B,5.5,150,11:00,15:00,100,3,60,40,2,0
6/24/2017,6/24/2017,Set,C,6,50,12:30,16:30,210,4,6,1,0,0
6/24/2017,6/24/2017,Drift,C,5.5,150,11:45,16:45,180,7,60,10,0,0
6/24/2017,6/24/2017,Drift,C,5.75,150,14:30,17:00,30,0,25,0,0,0
6/24/2017,6/24/2017,Drift,C,5.75,150,16:00,17:00,10,1,18,4,0,0
6/24/2017,6/24/2017,Drift,C,5.75,150,12:00,17:00,245,0,27,0,0,0
6/24/2017,6/24/2017,Drift,B,6,150,12:30,17:15,240,5,55,1,0,0
6/24/2017,6/24/2017,Drift,B,5.5,130,12:30,17:45,240,11,95,17,1,0
6/24/2017,6/24/2017,Drift,C,6,150,12:00,22:30,45,2,27,3,0,0
6/24/2017,6/24/2017,Set,C,6,150,12:00,22:30,480,1,7,10,1,0
6/24/2017,6/24/2017,Set,C,6,150,12:00,22:30,480,0,8,11,0,0
6/24/2017,6/24/2017,Drift,C,6,150,18:00,22:50,75,2,16,2,0,0
6/24/2017,6/24/2017,Drift,C,6,150,22:30,23:47,70,2,3,2,0,0
6/24/2017,6/24/2017,Drift,B,6,150,14:00,23:59,225,5,11,3,3,0
6/24/2017,6/24/2017,Drift,C,5.5,150,17:30,20:20,50,2,9,2,0,0
6/24/2017,6/24/2017,Drift,A,6,300,13:30,21:05,30,0,20,10,0,0
6/24/2017,6/24/2017,Drift,C,5.88,150,17:00,21:15,10,2,6,1,0,0
6/24/2017,6/24/2017,Drift,A,5.5,150,12:00,21:16,315,5,10,5,1,0
6/24/2017,6/24/2017,Set,A,8,150,12:00,21:16,600,15,10,2,0,0
6/24/2017,6/24/2017,Drift,A,6,300,6:00,21:28,100,13,30,16,0,0
6/24/2017,6/24/2017,Drift,C,6,150,14:00,21:29,360,11,10,20,0,0
6/24/2017,6/24/2017,Drift,C,5,150,12:00,21:37,120,5,60,5,0,0
6/24/2017,6/24/2017,Drift,B,6,150,12:30,21:43,120,10,24,5,0,0
6/24/2017,6/24/2017,Drift,C,4,60,18:30,21:45,15,0,0,2,0,1
6/24/2017,6/24/2017,Drift,C,5.5,150,13:00,22:01,270,4,16,8,0,0
6/24/2017,6/24/2017,Drift,C,6,150,14:30,22:10,175,5,15,12,2,0
6/24/2017,6/24/2017,Drift,A,5.5,150,16:30,22:25,60,10,30,10,0,0
6/24/2017,6/24/2017,Drift,A,6,150,13:00,23:59,180,3,5,4,0,0
6/24/2017,6/24/2017,Drift,C,6,150,18:00,20:06,30,3,4,4,0,0
6/24/2017,6/24/2017,Drift,A,5.5,150,17:00,20:40,120,1,0,6,0,0
6/24/2017,6/24/2017,Drift,C,6,150,13:00,21:44,60,4,20,2,0,0
6/24/2017,6/24/2017,Drift,B,6,150,11:00,22:00,75,5,10,1,0,0
6/24/2017,6/24/2017,Drift,A,7.5,300,8:30,22:06,90,32,4,2,0,2
6/24/2017,6/24/2017,Drift,C,6,150,11:30,22:15,35,1,10,0,0,0
6/24/2017,6/24/2017,Drift,C,6,150,15:00,23:07,65,7,0,0,0,0
6/24/2017,6/24/2017,Drift,C,5.38,150,12:30,23:23,120,4,60,5,0,0
6/24/2017,6/24/2017,Drift,C,6,150,12:00,23:26,95,9,11,5,0,0
6/24/2017,6/24/2017,Drift,B,6,150,15:30,23:28,70,5,40,5,0,0
6/24/2017,6/24/2017,Drift,B,5,150,13:30,22:40,420,0,25,30,0,0
6/24/2017,6/24/2017,Drift,C,5.75,80,16:00,22:50,60,0,6,0,0,0
6/24/2017,6/24/2017,Drift,C,6,150,9:30,22:55,30,3,9,2,0,0
6/24/2017,6/24/2017,Drift,C,6,150,12:00,19:00,240,18,38,20,0,0
6/24/2017,6/24/2017,Drift,C,6,150,12:00,23:15,120,1,60,45,2,0
6/24/2017,6/24/2017,Drift,C,5.5,100,15:00,23:00,240,15,50,40,0,0
6/24/2017,6/24/2017,Drift,C,6,150,21:00,23:59,135,2,1,0,0,0
6/24/2017,6/24/2017,Drift,B,6,150,12:00,14:00,30,5,30,10,0,0
6/24/2017,6/24/2017,Drift,B,6,150,12:30,14:29,15,10,10,5,0,0
6/24/2017,6/24/2017,Drift,C,6,120,14:45,16:55,40,6,15,24,0,0
6/24/2017,6/24/2017,Drift,C,6,150,15:00,16:30,60,8,50,15,0,0
6/24/2017,6/24/2017,Drift,B,6,150,NA,NA,50,10,30,1,0,0
